Right_KneeIntExt,Right_KneeFlexExt,Right_KneeAbdAdd,Right_Hip_IntExt,Right_Hip_FlexExt,Right_Hip_AbdAdd,Right_AnkleRot,Right_Ankleprog,Right_Ankledors,Left_KneeIntExt,Left_KneeFlexExt,Left_KneeAbdAdd,Left_Hip_IntExt,Left_Hip_FlexExt,Left_Hip_AbdAdd,Left_AnkleRot,Left_Ankleprog,Left_Ankledors
-0.387943925,5.091309991,-12.39248906,8.649676427,-23.42059702,-8.54374427,152.3510774,135.4188906,46.85893902,-24.90866556,2.509085843,-42.65821356,10.86432435,33.74853957,-2.74311403,53.50757399,33.13227363,-16.18652888
-0.322578047,4.900739054,-12.34713563,8.628738148,-23.39289161,-8.44765478,152.3916055,135.4902107,46.69215827,-24.69292053,2.141521815,-42.42196902,10.89885061,33.58000341,-2.70119981,53.3831266,32.73709928,-16.09972224
-0.264494024,4.706164696,-12.29291348,8.607091471,-23.36811096,-8.351876154,152.3728863,135.5979783,46.52074843,-24.43583992,1.789219864,-42.2045531,10.93013707,33.40683718,-2.647685666,53.3119101,32.3555231,-15.99709501
-0.209842602,4.505381283,-12.23231846,8.580819089,-23.34194525,-8.259048279,152.3641055,135.7360287,46.43525063,-24.13745758,1.461823692,-42.03420258,10.95302859,33.23248949,-2.582729926,53.28467052,32.0086539,-15.85449034
-0.15254321,4.298113403,-12.16007919,8.551398252,-23.31453916,-8.1687132,152.3509588,135.8602404,46.43311567,-23.80869437,1.162147041,-41.92725695,10.97203493,33.05632505,-2.50878448,53.29141995,31.7168572,-15.66168121
-0.090962886,4.084303458,-12.07521574,8.519227438,-23.2849836,-8.078530851,152.3279695,135.848577,46.34084914,-23.4637513,0.874350672,-41.88199851,10.9849041,32.87734685,-2.426355397,53.32093412,31.4740061,-15.43353289
-0.03433156,3.867876787,-11.98014368,8.48290144,-23.25364886,-7.99082331,152.2342339,135.622949,46.19907544,-23.1139539,0.597965037,-41.89037368,10.98824427,32.69603308,-2.335948397,53.36027318,31.27069726,-15.18549711
0.015572093,3.648067435,-11.87569591,8.445172181,-23.22144166,-7.906061221,152.0422625,135.2849145,46.10585206,-22.76408537,0.338148265,-41.94857837,10.98785278,32.51306349,-2.242345243,53.40515381,31.08597464,-14.8979908
0.055036474,3.422163091,-11.76688867,8.400071746,-23.18979916,-7.824295134,151.7859467,134.9288671,46.00138303,-22.41676621,0.086353592,-42.05286022,10.97829623,32.32880654,-2.141362971,53.45566293,30.91281963,-14.57574246
0.091612225,3.191544688,-11.65520475,8.350012634,-23.15768736,-7.743548503,151.4806135,134.5502291,45.81335265,-22.07239797,-0.15716642,-42.19478574,10.96611032,32.14352222,-2.036983488,53.5222825,30.74391631,-14.20781071
0.125069791,2.955649845,-11.54427899,8.295878853,-23.12424485,-7.66288483,151.1146783,134.0994268,45.53542993,-21.7307887,-0.394165166,-42.37211072,10.95085259,31.95918911,-1.930267098,53.6108752,30.58522598,-13.80046965
0.16312251,2.716922976,-11.42879815,8.238056027,-23.09010692,-7.580661284,150.7263228,133.6122418,45.21079155,-21.3952849,-0.625038616,-42.57604398,10.93436119,31.77551014,-1.823410598,53.7260998,30.42653847,-13.34602724
0.202452215,2.475152081,-11.31132004,8.178385954,-23.05284742,-7.492438047,150.37677,133.1443897,44.8588932,-21.06074431,-0.860066454,-42.79894355,10.91967346,31.59396993,-1.715699351,53.87816958,30.26374394,-12.86075313
0.239636945,2.231170089,-11.19461758,8.115130177,-23.01209981,-7.402495482,150.0951696,132.7477352,44.49083571,-20.7318544,-1.100549281,-43.02945521,10.90356153,31.41580262,-1.608253561,54.06826147,30.08457283,-12.36140766
0.275094369,1.982777384,-11.07331787,8.051621768,-22.9680367,-7.309943623,149.8796325,132.4039589,44.09997098,-20.41003055,-1.345616639,-43.25722688,10.88720024,31.23873672,-1.502597057,54.28658243,29.89673131,-11.88683094
0.309713613,1.729522927,-10.94420178,7.989551912,-22.91693927,-7.214694614,149.7124971,132.0832526,43.68875745,-20.09404947,-1.596684943,-43.47175969,10.87250244,31.06488717,-1.399896574,54.53905962,29.6951028,-11.43801809
0.346123765,1.470616592,-10.80093582,7.925869917,-22.85924882,-7.120459028,149.6019971,131.7368985,43.25250596,-19.78542672,-1.851526716,-43.66517,10.85712593,30.89200546,-1.299680291,54.81404509,29.48655564,-11.02557028
0.380473682,1.207286929,-10.64922287,7.865950067,-22.79445925,-7.025025993,149.5367892,131.3678986,42.81487006,-19.487007,-2.105248072,-43.82933826,10.84612196,30.71884426,-1.204748704,55.10707091,29.27079681,-10.64208376
0.409254556,0.936115064,-10.49006002,7.805859812,-22.71896749,-6.931348961,149.5069152,130.9690718,42.38260101,-19.20035098,-2.357960571,-43.958392,10.8327189,30.54770392,-1.111374177,55.41234441,29.03936684,-10.28326903
0.430969285,0.657019554,-10.31977378,7.749943175,-22.63430425,-6.839446218,149.4731282,130.5387694,41.95929703,-18.91261636,-2.618379273,-44.05416266,10.81885699,30.3748091,-1.020844909,55.72955858,28.79531232,-9.949937142
0.448731295,0.367656232,-10.13849769,7.694889539,-22.53666405,-6.753091632,149.4404539,130.0828968,41.54558255,-18.62683479,-2.881731123,-44.11864298,10.80255541,30.20307228,-0.932091216,56.05044719,28.5445022,-9.632862748
0.456907982,0.069671308,-9.945272262,7.645360263,-22.42616286,-6.673015554,149.4022259,129.6018267,41.13851472,-18.34041493,-3.150313037,-44.15494318,10.78582307,30.03189721,-0.84696675,56.37429651,28.29601945,-9.332087485
0.457583764,-0.237650632,-9.73859045,7.600431078,-22.30589681,-6.600072015,149.3717198,129.1102452,40.7403422,-18.05565461,-3.420025273,-44.16659066,10.76909827,29.85899149,-0.765177107,56.69720262,28.05393042,-9.046072882
0.451670655,-0.557643129,-9.519257338,7.559598859,-22.17259976,-6.534648549,149.3452889,128.6196134,40.34811293,-17.76842809,-3.688033458,-44.15913812,10.75133478,29.68566938,-0.686304039,57.01961749,27.8139159,-8.771812602
0.438578715,-0.888849465,-9.286847825,7.522959709,-22.02807684,-6.476901066,149.3296613,128.1386688,39.9638827,-17.48330922,-3.951409106,-44.13549613,10.73385771,29.51133787,-0.610875789,57.34077065,27.57754234,-8.512307617
0.418027329,-1.230686995,-9.045270517,7.493817189,-21.87058304,-6.424472088,149.3221135,127.6707311,39.58765355,-17.19780671,-4.207630256,-44.09784774,10.71872353,29.33696859,-0.539857316,57.67125052,27.34232229,-8.258869259
0.392444641,-1.580646015,-8.800400345,7.469014538,-21.69857735,-6.379003916,149.3271637,127.2229162,39.22108526,-16.91182548,-4.457281681,-44.04856194,10.70515501,29.16312205,-0.471885383,58.01755835,27.1041251,-8.005979354
0.358918549,-1.947475035,-8.552839605,7.448438826,-21.51788782,-6.340883753,149.35019,126.781592,38.86516341,-16.62358145,-4.702633445,-43.98919134,10.69388954,28.98620306,-0.409620414,58.36636413,26.86953083,-7.763926484
0.315969485,-2.333309307,-8.285816598,7.429721436,-21.32330764,-6.308904214,149.3827528,126.3195985,38.53489677,-16.33401075,-4.94074313,-43.92394175,10.68357098,28.81208641,-0.350310806,58.71798615,26.63967579,-7.529253337
0.274594008,-2.736971809,-7.999455972,7.411960597,-21.11942844,-6.281675273,149.4257694,125.8445732,38.24100554,-16.04552278,-5.170055474,-43.85439927,10.67503873,28.63541044,-0.296623127,59.06994978,26.41604692,-7.299207469
0.232616838,-3.154602818,-7.702480138,7.395685436,-20.90425276,-6.254151323,149.4773739,125.3575392,37.97192317,-15.75822794,-5.390205866,-43.78314899,10.66855718,28.45910343,-0.245995471,59.41975802,26.19864994,-7.079441161
0.184595994,-3.585643979,-7.403395852,7.3807765,-20.6760791,-6.226675361,149.5310085,124.8576169,37.71588221,-15.47323614,-5.602927993,-43.71074913,10.66481535,28.28557707,-0.20008467,59.76365732,25.99175706,-6.864558813
0.133997521,-4.026705583,-7.108330726,7.3642857,-20.44112238,-6.194735816,149.5848043,124.3477287,37.4637314,-15.19241008,-5.80577657,-43.63809862,10.66464364,28.10875492,-0.156268393,60.09835175,25.79568152,-6.65476107
0.078656216,-4.479735599,-6.82034797,7.347470766,-20.19656577,-6.157905913,149.6340738,123.8297523,37.20891166,-14.91202302,-5.999732689,-43.56636597,10.66536962,27.92977735,-0.113416217,60.40627589,25.61847006,-6.462616986
0.02212661,-4.944343128,-6.539229775,7.326214872,-19.94457307,-6.116972914,149.6788895,123.3060947,36.94833969,-14.63573698,-6.182779607,-43.49150983,10.66762199,27.74788894,-0.072466104,60.69169176,25.45216565,-6.28727466
-0.03714333,-5.4170009,-6.266776807,7.302953034,-19.68300881,-6.0715646,149.7238785,122.7761892,36.68172619,-14.3616233,-6.358548831,-43.41692895,10.67012554,27.56620267,-0.030130279,60.94710433,25.29524607,-6.136788463
-0.10025621,-5.89965503,-6.006223127,7.278175596,-19.4111797,-6.022729351,149.7686747,122.2407535,36.4053228,-14.08813384,-6.524975975,-43.3423144,10.67086963,27.38079733,0.014951934,61.18391285,25.13725309,-5.990232314
-0.165924566,-6.385748265,-5.758853509,7.253342808,-19.13350265,-5.969849831,149.8132634,121.7026984,36.11658677,-13.81986329,-6.681431171,-43.26415306,10.67153309,27.19208835,0.061175832,61.41132942,24.97834893,-5.849504621
-0.231252103,-6.872958728,-5.522196162,7.226077739,-18.85342632,-5.916182003,149.8605573,121.1627645,35.81424922,-13.55371644,-6.828997791,-43.1827001,10.66857507,26.99925907,0.110379,61.63300128,24.8188763,-5.711769628
-0.296087538,-7.357912002,-5.296600851,7.196244684,-18.57159066,-5.86014514,149.9021431,120.6213953,35.49740939,-13.29090155,-6.970674328,-43.09598592,10.66001781,26.80210658,0.163477507,61.85106775,24.65924395,-5.580531039
-0.360912842,-7.839774561,-5.080926734,7.168326768,-18.28581993,-5.802476823,149.9408548,120.0825851,35.17062671,-13.04166505,-7.103892748,-43.00334471,10.6529081,26.60324585,0.216195572,62.06940312,24.49803754,-5.456213593
-0.424660747,-8.319107945,-4.868540866,7.137548277,-17.99694644,-5.744133807,149.9794384,119.5429693,34.8410264,-12.80085827,-7.231742792,-42.90534287,10.63872326,26.40501416,0.273095799,62.28804787,24.336163,-5.342882726
-0.482018137,-8.797643727,-4.653436848,7.102354964,-17.70501201,-5.68591169,150.0279809,119.0016536,34.51934504,-12.57066397,-7.355211759,-42.79860479,10.61927702,26.20534092,0.331173318,62.50793054,24.17220101,-5.242340304
-0.292348271,-9.220352442,-4.643914782,6.866125417,-17.45419523,-5.375449832,150.0794344,118.4573431,34.2060128,-12.34958894,-7.472995236,-42.68740921,10.59878684,26.00353508,0.392343739,62.73200215,24.00567368,-5.146633889
-0.093257023,-9.613430639,-4.64057202,6.627358092,-17.22540547,-5.05555385,150.1362821,117.9118867,33.89357014,-12.13633878,-7.586030807,-42.5720347,10.57526778,25.80177974,0.457525349,62.95963414,23.83729597,-5.055357912
0.114798945,-9.984506669,-4.645059209,6.410847343,-16.96855025,-4.717475535,150.1937574,117.3706901,33.577004,-11.92442017,-7.696509814,-42.45198074,10.57236126,25.64597212,0.519314353,63.192673,23.66267358,-4.96173697
0.3280366,-10.34100144,-4.655323503,6.191462442,-16.72183674,-4.376100953,150.252396,116.8304219,33.25407928,-11.71204987,-7.806569271,-42.33035372,10.56291998,25.48952751,0.585433052,63.4284617,23.4879794,-4.871429617
0.550737648,-10.68559905,-4.669547531,5.967701795,-16.4868587,-4.029986011,150.3126934,116.2888482,32.92857704,-11.50000353,-7.913602483,-42.20593914,10.55224649,25.33143472,0.653560827,63.65928686,23.3103577,-4.781160593
0.777992836,-11.01671166,-4.678778596,5.741798628,-16.26544875,-3.685954484,150.3743176,115.7424539,32.60176561,-11.28862101,-8.01846955,-42.08082097,10.53909134,25.17061849,0.724345828,63.88449785,23.13296913,-4.694466258
1.014067942,-11.33950552,-4.680232725,5.5075348,-16.05397485,-3.346969334,150.4370466,115.1928248,32.27572624,-11.07326889,-8.119536495,-41.95857642,10.52163751,25.00615866,0.798909656,64.10398511,22.95704387,-4.60819908
1.255071111,-11.65375055,-4.67182466,5.268942803,-15.85053595,-3.013766729,150.499163,114.6369249,31.95015391,-10.86086063,-8.219248645,-41.841275,10.50371796,24.84054255,0.876468787,64.3188819,22.78529098,-4.52588187
1.498843034,-11.95753366,-4.650477825,5.027720063,-15.65677345,-2.688619101,150.5521132,114.0749469,31.62382852,-10.65325802,-8.313024991,-41.72911724,10.48491692,24.67377328,0.95686125,64.52318045,22.62168389,-4.451353859
1.747933992,-12.25929712,-4.620387612,4.780499945,-15.46797654,-2.372615973,150.60081,113.5091641,31.29524692,-10.45337352,-8.40253449,-41.62372817,10.4634486,24.50331365,1.039695568,64.72111659,22.46839503,-4.384908886
1.993921651,-12.55721643,-4.582662775,4.529935337,-15.28682779,-2.069217691,150.647736,112.9394136,30.95840514,-10.2603994,-8.484840621,-41.52487749,10.43918122,24.3286223,1.124576525,64.91705299,22.32424855,-4.320547347
2.239171814,-12.85262236,-4.537444543,4.27856746,-15.11151059,-1.777446723,150.6863378,112.3662359,30.61171759,-10.10547499,-8.472658398,-41.54830522,10.41619935,24.15042988,1.211131992,65.05329224,22.29339725,-4.187322638
2.479143031,-13.14860587,-4.486396701,4.024857941,-14.94065636,-1.501134192,150.7305549,111.7930533,30.25458369,-9.945160778,-8.459797392,-41.57147078,10.39022968,23.97132202,1.298416715,65.18338988,22.26639836,-4.060446174
2.706329304,-13.44963169,-4.432461152,3.768313292,-14.77305607,-1.241278614,150.7689779,111.2120345,29.87657383,-9.728731678,-8.472766152,-41.61154359,10.32454824,23.78908007,1.412596519,65.30495179,22.23873128,-3.940446162
2.924506815,-13.7539501,-4.378015245,3.511504011,-14.60821888,-0.995197346,150.8071949,110.6280284,29.48076601,-9.512352759,-8.484467297,-41.64733442,10.25582773,23.60619463,1.525372393,65.42179141,22.21168955,-3.828019148
3.128747693,-14.07136193,-4.32073734,3.253500921,-14.44465846,-0.76752607,150.8598852,110.0393652,29.06381988,-9.285851964,-8.499244946,-41.67854149,10.17792509,23.42450818,1.640291939,65.53636897,22.17868858,-3.715027159
3.328529071,-14.39657458,-4.258807694,2.999100809,-14.28390341,-0.55691068,150.9291254,109.4545967,28.6341074,-9.057088204,-8.512663798,-41.70516366,10.09759834,23.24215018,1.753935609,65.64357269,22.1431238,-3.606464288
3.517917965,-14.74132251,-4.197338247,2.748629372,-14.12620706,-0.363566659,151.0291332,108.8741078,28.18562722,-8.824380701,-8.528251552,-41.7262645,10.00793287,23.05792774,1.868396663,65.74502886,22.10952067,-3.510997913
3.702057118,-15.10551903,-4.135091194,2.50535063,-13.97017604,-0.186911484,151.1598825,108.3013583,27.71892446,-8.59120651,-8.540050704,-41.74218383,9.916732535,22.86830195,1.980418071,65.84190517,22.08032551,-3.427719487
3.877582614,-15.47613696,-4.074808165,2.265005103,-13.80640369,-0.028285756,151.3027082,107.7337635,27.23151604,-8.355085427,-8.559345078,-41.75179486,9.818576106,22.68322721,2.089925501,65.93176914,22.05047909,-3.352016634
4.041710241,-15.82337077,-4.008188566,2.030157535,-13.64105669,0.112314404,151.4277301,107.1680414,26.73054599,-8.119993342,-8.582235675,-41.75522698,9.715843313,22.49786727,2.196699349,66.01849738,22.0196278,-3.283066218
4.190903333,-16.18950675,-3.930540763,1.797454531,-13.47262772,0.234989781,151.562077,106.5960234,26.21172104,-7.884763689,-8.602865985,-41.75323226,9.612487769,22.30594343,2.302964005,66.10161457,21.98791288,-3.216933983
4.332670219,-16.59829402,-3.839635627,1.575041859,-13.29847933,0.338628518,151.736245,106.029969,25.68608414,-7.652680738,-8.625582821,-41.74569242,9.503980315,22.11310279,2.405529734,66.17597786,21.95758206,-3.15935653
4.479922598,-17.03380903,-3.726458866,1.35477411,-13.12043633,0.418127144,151.9289342,105.4748617,25.16208818,-7.424542166,-8.649011271,-41.73299911,9.391130849,21.91712718,2.504064637,66.24692956,21.92900373,-3.105379413
4.623098305,-17.48951665,-3.601373106,1.136580795,-12.9280792,0.478688149,152.1364085,104.926522,24.63002682,-7.199784468,-8.671157979,-41.71426027,9.276755461,21.7169625,2.597324348,66.31788089,21.90054402,-3.054009277
4.760658161,-17.96854306,-3.464903717,0.932518596,-12.72141187,0.524634986,152.3538817,104.3869064,24.10248111,-6.982206504,-8.692463545,-41.6887792,9.160541457,21.51282614,2.684020911,66.38511593,21.87468913,-3.013138515
4.887463048,-18.45651751,-3.308701892,0.735619544,-12.50459528,0.547274294,152.5719386,103.849501,23.57524711,-6.7650029,-8.715141406,-41.65790182,9.040581888,21.30629382,2.763437901,66.45489508,21.84913004,-2.971213704
5.003743198,-18.96108884,-3.133958116,0.552397231,-12.26446096,0.554989386,152.7779039,103.3129915,23.06205047,-6.552888007,-8.733595641,-41.62144902,8.919169893,21.09883132,2.836783785,66.52686691,21.82563673,-2.932315612
5.105057985,-19.45862499,-2.931534272,0.373282503,-11.99924807,0.545568271,152.9446234,102.7628405,22.56022924,-6.347962545,-8.747056876,-41.58120197,8.798782853,20.88801371,2.902133887,66.58982966,21.80558877,-2.896127525
5.160109296,-19.90890401,-2.70156692,0.210496781,-11.69540587,0.52519186,153.0186464,102.1738114,22.07169143,-6.150907312,-8.759813361,-41.53848641,8.679637988,20.67948476,2.961882905,66.65263462,21.79129463,-2.866941051
5.221815723,-20.30932136,-2.420853014,0.045577561,-11.34301942,0.490233965,152.9881025,101.5709201,21.63665377,-5.967011662,-8.763773903,-41.49265179,8.56429465,20.47265399,3.013025504,66.70636995,21.78130365,-2.840761678
5.281992288,-20.71444652,-2.102976131,-0.113200229,-10.96328716,0.441666385,152.9324341,100.9642454,21.23594118,-5.791655752,-8.767069617,-41.4420417,8.452555179,20.26959533,3.05515475,66.7567287,21.77601312,-2.820776708
5.338295454,-21.17498186,-1.738017176,-0.270124943,-10.56860242,0.37865751,152.913634,100.3449066,20.87858568,-5.622291102,-8.765969953,-41.38987756,8.34346976,20.06923942,3.091135157,66.80174918,21.77563641,-2.806112921
5.384994393,-21.7328604,-1.382415164,-0.422311102,-10.16848425,0.31031204,152.9848094,99.74437572,20.51328838,-5.460660639,-8.760555655,-41.33580434,8.23878278,19.86892399,3.120477281,66.84785363,21.77732656,-2.794962878
5.411054804,-22.29749883,-1.015135825,-0.567382914,-9.767815774,0.235049517,153.0635211,99.14521629,20.16495556,-5.306596821,-8.750121797,-41.27909283,8.139417886,19.67297128,3.143226915,66.89107353,21.78094469,-2.78129907
5.387876429,-22.82577518,-0.650953917,-0.699973897,-9.382691748,0.157988901,153.1203586,98.52901718,19.81689027,-5.161977995,-8.736764873,-41.22244572,8.044980131,19.47885144,3.159290823,66.9320406,21.78844643,-2.765600357
5.325420666,-23.30287426,-0.283972148,-0.818859726,-9.006365567,0.084990476,153.1415084,97.89275884,19.47444985,-5.025328728,-8.720128618,-41.1661149,7.957561734,19.29329156,3.172229757,66.97182577,21.79863497,-2.74822997
5.234114248,-23.68471504,0.07808449,-0.930934736,-8.650574408,0.015143302,153.091541,97.2497445,19.1375958,-4.893231923,-8.696243532,-41.10978912,7.873345702,19.10554371,3.181396183,67.01224666,21.81164708,-2.730772551
5.160535368,-24.00339928,0.452039644,-1.030776405,-8.303203691,-0.045021553,152.9971236,96.6241872,18.82342969,-4.776319933,-8.663286001,-41.05138009,7.800893392,18.9229165,3.183970742,67.0520883,21.82765691,-2.712815349
5.095369078,-24.28922621,0.814256769,-1.122062959,-7.976228759,-0.094557388,152.8980822,96.00702349,18.51127862,-4.662966126,-8.62810644,-40.99193748,7.732472324,18.73810636,3.182336313,67.09258077,21.84249498,-2.68988283
5.047693412,-24.54815858,1.167228962,-1.209805636,-7.657694171,-0.13431968,152.7952007,95.40210573,18.19704821,-4.568982873,-8.580443889,-40.92808355,7.679083365,18.561416,3.176615813,67.12986151,21.85646272,-2.673292045
5.004347031,-24.77914276,1.49924094,-1.295170249,-7.361925227,-0.163822743,152.6928434,94.81183591,17.88471407,-4.492735185,-8.522802795,-40.86363152,7.639647075,18.3826787,3.166953915,67.17062532,21.87267064,-2.657585749
4.973194944,-24.98627179,1.818803144,-1.382757475,-7.078842243,-0.182116439,152.5916588,94.24053391,17.5744708,-4.423366708,-8.458637058,-40.79971964,7.604078732,18.20880098,3.157841269,67.20485825,21.89100336,-2.643928469
4.953539642,-25.17687636,2.126962356,-1.474194522,-6.81037159,-0.191694478,152.4984231,93.68557974,17.27067653,-4.370098182,-8.383063946,-40.73154851,7.58092699,18.0377769,3.146530126,67.23669755,21.90372054,-2.627380481
4.944395558,-25.34912227,2.427506724,-1.569740767,-6.553860069,-0.1953857,152.4099165,93.14399003,16.96843084,-4.321992817,-8.302675971,-40.66505401,7.562580188,17.86817722,3.137904055,67.2644284,21.91456503,-2.613531544
4.94864872,-25.50255134,2.72158127,-1.669891451,-6.314984145,-0.191410361,152.3297356,92.61823921,16.67108525,-4.284029813,-8.217794155,-40.59974682,7.552653354,17.69693901,3.131297258,67.29229806,21.92233155,-2.597372108
4.966565083,-25.63848887,3.010417389,-1.775466321,-6.083335093,-0.183909824,152.249559,92.104047,16.37426366,-4.255725459,-8.1261874,-40.53665127,7.549202922,17.52657154,3.125772801,67.31865281,21.92736833,-2.580507063
4.998597595,-25.75773538,3.294684152,-1.886522446,-5.859900173,-0.170895296,152.1691194,91.60016962,16.07668786,-4.241449365,-8.0314791,-40.47726715,7.556478742,17.3592914,3.122846757,67.34634916,21.92849521,-2.557985245
5.040174756,-25.85879835,3.574066608,-2.002057955,-5.644936438,-0.155142396,152.0894341,91.10626911,15.77993179,-4.23129585,-7.930374203,-40.42116569,7.569985663,17.19001541,3.123401599,67.37339513,21.92661014,-2.531085511
5.090575983,-25.94609838,3.848896834,-2.122746807,-5.437572196,-0.136893972,152.0113461,90.61969041,15.4840101,-4.23008688,-7.827316853,-40.36953457,7.588567062,17.01872184,3.127811021,67.39835471,21.92356866,-2.503809822
5.140752562,-26.02373368,4.11470978,-2.242362576,-5.23587265,-0.11630406,151.9349842,90.13772057,15.18136333,-4.232931527,-7.721955651,-40.32070101,7.612235762,16.84569009,3.135314778,67.42046144,21.91849186,-2.477850427
5.188816154,-26.09147471,4.375631184,-2.362216761,-5.037634711,-0.092266251,151.8592557,89.65868753,14.87882294,-4.234966224,-7.618162688,-40.27136316,7.63619545,16.67105893,3.145626283,67.44513299,21.9127209,-2.453090601
5.229154833,-26.15087697,4.628340314,-2.478403032,-4.842610142,-0.067101302,151.786452,89.1806352,14.57013368,-4.240210294,-7.511960819,-40.22728375,7.668708931,16.49561616,3.159598096,67.47101582,21.90854231,-2.428169191
5.259584322,-26.20543724,4.873101956,-2.594257986,-4.65285639,-0.043648917,151.7167475,88.70502745,14.25503269,-4.259947488,-7.397542791,-40.18765095,7.702572514,16.31564507,3.178153779,67.49215304,21.90844111,-2.412135964
5.282886741,-26.25203471,5.111041029,-2.707211688,-4.468484835,-0.02116236,151.6480067,88.23039282,13.93500985,-4.284381586,-7.281664055,-40.15393543,7.740212251,16.13088618,3.200359133,67.50888501,21.9129659,-2.406198322
5.294952628,-26.2922269,5.338424707,-2.817366895,-4.284170466,0.000250302,151.5834575,87.75858249,13.6063802,-4.31324085,-7.164164115,-40.12638724,7.78011955,15.95034855,3.226775308,67.52259856,21.92178609,-2.404648886
5.290794102,-26.32593775,5.548789324,-2.916440788,-4.109889623,0.021975221,151.5236051,87.29018874,13.27149415,-4.347010067,-7.044117746,-40.10648248,7.824136434,15.7622443,3.255971658,67.53318559,21.93527944,-2.404622235
